Graph,Component,Freq,Freq_Host,Layer,Metric,Time,Power
InceptionResnetV2,L,max,max,35,task,50.6887,3722.5670565843666
InceptionResnetV2,L,max,max,36,task,51.747,3713.4195544379368
InceptionResnetV2,L,max,max,37,task,84.6187,3727.958609856645
InceptionResnetV2,L,max,max,38,task,22.2365,3616.731164100017
InceptionResnetV2,L,max,max,39,task,22.2886,3623.771248196248
InceptionResnetV2,L,max,max,40,task,22.3349,3627.722582972583
InceptionResnetV2,L,max,max,41,task,22.3515,3654.9554473304474
InceptionResnetV2,L,max,max,42,task,22.3694,3657.975108225108
InceptionResnetV2,L,max,max,43,task,22.3804,3676.2988508781186
InceptionResnetV2,L,max,max,44,task,22.34,3663.9281505531503
InceptionResnetV2,L,max,max,45,task,22.3763,3642.7024485930738
InceptionResnetV2,L,max,max,46,task,22.329,3623.13855770823
InceptionResnetV2,L,max,max,47,task,21.8405,3542.6273448773445
InceptionResnetV2,L,max,max,48,task,32.2719,3880.636838457986
InceptionResnetV2,L,max,max,49,task,2.4534,2466.9276094276092
InceptionResnetV2,L,max,max,49,out,3.44113,
